,score,read,pending,following,favorite,have,abandoned,Magia,Mecha,Demonios,Género Bender,Realidad Virtual,Drama,Niños,Guerra,Harem,Vampiros,Horror,Acción,Realidad,Traps,Militar,Crimen,Recuentos de la vida,Apocalíptico,Psicológico,Misterio,Musica,Extranjero,Samurái,Girls Love,Telenovela,Policiaco,Animación,Parodia,Deporte,Supervivencia,Aventura,Oeste,Superpoderes,Ecchi,Tragedia,Fantasia,Gore,Boys Love,Reencarnación,Sobrenatural,Vida Escolar,Historia,Romance,Ciencia Ficción,Thriller,Ciberpunk,Artes Marciales,Comedia,Familia,chapters_count,type_score,demography_score,book_status_score
17959,0.0,470.0,2100.0,3100.0,1200.0,538.0,307.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.637315837937385,6.549223300970874,1
17960,0.0,225.0,1300.0,1500.0,736.0,296.0,125.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,4.637315837937385,6.549223300970874,1
17961,9.0,1100.0,5900.0,7200.0,3800.0,1700.0,551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,99.0,4.637315837937385,6.549223300970874,1
17962,9.18,414.0,1800.0,3200.0,809.0,369.0,338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25.0,4.637315837937385,6.549223300970874,1
17964,8.0,706.0,4100.0,5000.0,1800.0,958.0,480.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,49.0,4.637315837937385,5.720540696002301,1
17965,10.0,664.0,3200.0,3500.0,1400.0,794.0,347.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,31.0,4.637315837937385,6.549223300970874,1
17966,9.67,5800.0,16400.0,18000.0,8700.0,3700.0,1400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,128.0,4.637315837937385,5.720540696002301,0
17967,10.0,1300.0,3900.0,5200.0,1800.0,858.0,517.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,59.0,4.637315837937385,6.549223300970874,0
17968,0.0,266.0,1200.0,2200.0,538.0,279.0,288.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0,4.637315837937385,6.549223300970874,1
17969,9.4,2800.0,9000.0,26200.0,9100.0,2500.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92.0,4.637315837937385,6.549223300970874,1
17970,10.0,586.0,4100.0,4000.0,1500.0,902.0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,64.0,4.637315837937385,6.549223300970874,2
17971,10.0,3400.0,4900.0,4500.0,2800.0,1200.0,356.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.0,4.637315837937385,6.549223300970874,0
17972,10.0,609.0,2800.0,3800.0,1500.0,705.0,447.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,76.0,4.637315837937385,6.549223300970874,1
17973,8.95,312.0,1700.0,3400.0,592.0,242.0,224.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,45.0,4.637315837937385,6.549223300970874,1
17974,0.0,263.0,841.0,1800.0,381.0,175.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,24.0,4.637315837937385,6.549223300970874,3
17975,0.0,278.0,1600.0,2200.0,580.0,382.0,281.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.0,4.637315837937385,6.549223300970874,1
17976,9.07,370.0,1200.0,2800.0,475.0,210.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,4.637315837937385,6.549223300970874,1
17977,0.0,564.0,3400.0,4600.0,1500.0,743.0,483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0,4.637315837937385,6.549223300970874,1
17978,8.92,1400.0,4200.0,12100.0,2200.0,748.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,218.0,4.637315837937385,6.549223300970874,1
17979,9.0,292.0,2200.0,2500.0,786.0,394.0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,125.0,4.637315837937385,6.549223300970874,0
17980,10.0,146.0,1200.0,1800.0,375.0,163.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0,4.637315837937385,6.549223300970874,1
17981,0.0,242.0,570.0,1500.0,256.0,125.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,4.637315837937385,6.549223300970874,1
17982,0.0,184.0,829.0,1700.0,358.0,180.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4.0,4.637315837937385,6.549223300970874,1
17983,10.0,374.0,2700.0,2800.0,886.0,536.0,225.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,29.0,4.637315837937385,5.720540696002301,1
17984,0.0,460.0,574.0,1300.0,236.0,122.0,193.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,4.637315837937385,6.549223300970874,3
17985,8.5,1600.0,5400.0,11500.0,3900.0,1600.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0,4.637315837937385,6.549223300970874,1
17986,9.33,1200.0,3900.0,8500.0,3500.0,1100.0,823.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,105.0,4.637315837937385,6.549223300970874,1
17987,0.0,510.0,1900.0,4100.0,1000.0,430.0,470.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.0,4.637315837937385,6.549223300970874,1
17988,0.0,175.0,1300.0,1500.0,314.0,187.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,4.637315837937385,6.549223300970874,1
17989,0.0,228.0,1000.0,1500.0,467.0,202.0,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,45.0,4.637315837937385,6.549223300970874,1
17990,0.0,212.0,673.0,1200.0,415.0,164.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.0,4.637315837937385,6.549223300970874,1
17991,0.0,270.0,943.0,1600.0,461.0,214.0,155.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4.637315837937385,6.549223300970874,1
17992,0.0,292.0,649.0,1500.0,294.0,146.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,13.0,4.637315837937385,6.549223300970874,1
17993,0.0,429.0,1400.0,2400.0,881.0,364.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.0,4.637315837937385,6.549223300970874,1
17994,0.0,649.0,2000.0,2100.0,922.0,458.0,157.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.0,4.637315837937385,6.549223300970874,1
17995,8.0,578.0,3500.0,5000.0,1300.0,714.0,327.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,36.0,4.637315837937385,6.549223300970874,1
17996,10.0,3900.0,9300.0,11200.0,3700.0,1700.0,866.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,191.0,4.637315837937385,6.549223300970874,0
17997,8.62,2000.0,2800.0,6400.0,1000.0,463.0,518.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171.0,4.637315837937385,6.549223300970874,0
17998,8.78,350.0,1200.0,2700.0,361.0,166.0,186.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,4.0,4.637315837937385,6.549223300970874,1
17999,9.0,299.0,1400.0,1700.0,565.0,302.0,187.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.0,4.637315837937385,6.549223300970874,1
18000,10.0,7100.0,4800.0,9700.0,2500.0,815.0,484.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,83.0,4.637315837937385,6.549223300970874,0
18001,8.0,1400.0,4600.0,8000.0,3300.0,1500.0,1000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,217.0,4.637315837937385,6.549223300970874,1
18002,0.0,205.0,978.0,1900.0,442.0,191.0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,12.0,4.637315837937385,6.549223300970874,1
18003,0.0,425.0,2600.0,2800.0,1200.0,718.0,283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,35.0,4.637315837937385,6.549223300970874,1
18004,10.0,2100.0,4200.0,5900.0,1500.0,757.0,451.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,67.0,4.637315837937385,6.549223300970874,0
18005,4.5,1200.0,457.0,683.0,230.0,81.0,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.0,4.637315837937385,6.549223300970874,0
18006,0.0,362.0,1100.0,2300.0,650.0,293.0,250.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,4.637315837937385,6.549223300970874,1
18007,0.0,960.0,3500.0,6000.0,2000.0,922.0,644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6.0,4.637315837937385,6.549223300970874,1
18008,10.0,782.0,3000.0,4400.0,1900.0,926.0,472.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,45.0,4.637315837937385,6.549223300970874,1
18009,10.0,1100.0,5400.0,7200.0,3400.0,1400.0,437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,142.0,4.637315837937385,6.549223300970874,1
18010,0.0,338.0,964.0,2100.0,652.0,224.0,183.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.0,4.637315837937385,6.549223300970874,1
18011,0.0,212.0,1000.0,1400.0,414.0,180.0,151.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0,4.637315837937385,6.549223300970874,3
18012,9.0,385.0,2100.0,2400.0,973.0,557.0,276.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,33.0,4.637315837937385,6.549223300970874,1
18013,0.0,703.0,1200.0,2100.0,874.0,367.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.0,4.637315837937385,6.549223300970874,0
18014,8.83,305.0,1100.0,2100.0,438.0,213.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34.0,4.637315837937385,6.549223300970874,1
18015,0.0,266.0,960.0,1800.0,522.0,247.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21.0,4.637315837937385,6.549223300970874,1
18016,9.0,977.0,3000.0,6000.0,2200.0,494.0,278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,390.0,4.637315837937385,6.549223300970874,1
18017,10.0,335.0,2100.0,2500.0,1000.0,422.0,255.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,11.0,4.637315837937385,6.549223300970874,1
18018,9.0,2800.0,6200.0,16200.0,5400.0,1800.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11.0,4.637315837937385,6.549223300970874,3
18019,8.0,1700.0,5700.0,12500.0,3700.0,1600.0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129.0,4.637315837937385,6.549223300970874,1
18020,0.0,275.0,950.0,1400.0,588.0,267.0,166.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11.0,4.637315837937385,6.549223300970874,1
18021,0.0,1800.0,5000.0,4400.0,2000.0,1100.0,693.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,39.0,4.637315837937385,6.549223300970874,3
18022,10.0,1500.0,6900.0,7800.0,3400.0,1700.0,597.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44.0,4.637315837937385,6.549223300970874,1
18023,0.0,186.0,654.0,1100.0,399.0,148.0,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,4.637315837937385,6.549223300970874,1
18025,0.0,326.0,1500.0,2700.0,699.0,312.0,299.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,4.637315837937385,6.549223300970874,1
18026,0.0,187.0,868.0,1500.0,436.0,180.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,14.0,4.637315837937385,6.549223300970874,1
18027,0.0,335.0,1100.0,2200.0,665.0,235.0,200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34.0,4.637315837937385,6.549223300970874,1
18028,10.0,464.0,1500.0,2700.0,1200.0,485.0,237.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,21.0,4.637315837937385,6.549223300970874,1
18029,8.96,340.0,1400.0,2900.0,642.0,268.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,4.637315837937385,6.549223300970874,1
18030,0.0,384.0,2000.0,3700.0,854.0,417.0,332.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26.0,4.637315837937385,6.549223300970874,1
18031,0.0,193.0,1400.0,1600.0,408.0,234.0,154.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,4.637315837937385,6.549223300970874,1
18032,0.0,391.0,922.0,2400.0,619.0,213.0,215.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.0,4.637315837937385,6.549223300970874,1
18033,10.0,328.0,2500.0,2600.0,856.0,505.0,308.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,19.0,4.637315837937385,6.549223300970874,1
18034,0.0,412.0,1200.0,2700.0,731.0,301.0,213.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.0,4.637315837937385,6.549223300970874,1
18035,10.0,877.0,3000.0,5600.0,2100.0,784.0,537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,132.0,4.637315837937385,6.549223300970874,1
18036,0.0,322.0,945.0,1800.0,732.0,286.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,24.0,4.637315837937385,6.549223300970874,1
18037,9.5,1000.0,2800.0,3000.0,1600.0,649.0,288.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.0,4.637315837937385,6.549223300970874,0
18038,9.0,364.0,1700.0,3100.0,872.0,420.0,241.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21.0,4.637315837937385,6.549223300970874,1
18039,0.0,170.0,855.0,1300.0,331.0,186.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4.0,4.637315837937385,6.549223300970874,1
18040,0.0,236.0,1400.0,1600.0,771.0,351.0,182.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6.0,4.637315837937385,6.549223300970874,1
18041,0.0,278.0,620.0,797.0,184.0,101.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4.0,4.637315837937385,6.549223300970874,0
18042,8.0,178.0,714.0,1100.0,436.0,169.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,33.0,4.637315837937385,6.549223300970874,1
18043,6.0,176.0,1100.0,1700.0,438.0,220.0,143.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39.0,4.637315837937385,6.549223300970874,1
18044,8.8,347.0,2000.0,2200.0,395.0,271.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,21.0,4.637315837937385,6.549223300970874,2
18045,0.0,139.0,501.0,878.0,250.0,130.0,68.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,53.0,4.637315837937385,6.549223300970874,1
18046,10.0,142.0,1100.0,1200.0,303.0,220.0,120.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.0,4.637315837937385,6.549223300970874,1
18047,8.0,100.0,482.0,1000.0,169.0,82.0,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,4.637315837937385,6.549223300970874,1
18048,10.0,641.0,2000.0,3100.0,608.0,283.0,302.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,78.0,4.637315837937385,6.549223300970874,1
18049,0.0,634.0,2500.0,3600.0,1600.0,696.0,292.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16.0,4.637315837937385,6.549223300970874,1
